track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
1,1,100,car,1007.16,970.547,-1.294,5.79,1.791,4.34,1.74
1,2,200,car,1007.036,971.127,-1.256,5.745,1.786,4.34,1.74
1,3,300,car,1006.916,971.703,-1.203,5.637,1.781,4.34,1.74
1,4,400,car,1006.802,972.268,-1.136,5.464,1.776,4.34,1.74
1,5,500,car,1006.695,972.816,-1.057,5.236,1.77,4.34,1.74
1,6,600,car,1006.597,973.341,-0.972,4.966,1.764,4.34,1.74
1,7,700,car,1006.507,973.839,-0.884,4.667,1.758,4.34,1.74
1,8,800,car,1006.427,974.307,-0.796,4.353,1.752,4.34,1.74
1,9,900,car,1006.356,974.744,-0.712,4.033,1.745,4.34,1.74
1,10,1000,car,1006.293,975.149,-0.632,3.717,1.739,4.34,1.74
1,11,1100,car,1006.239,975.522,-0.558,3.411,1.733,4.34,1.74
1,12,1200,car,1006.192,975.865,-0.492,3.12,1.727,4.34,1.74
1,13,1300,car,1006.151,976.178,-0.432,2.848,1.721,4.34,1.74
1,14,1400,car,1006.115,976.464,-0.38,2.597,1.716,4.34,1.74
1,15,1500,car,1006.085,976.725,-0.334,2.371,1.711,4.34,1.74
1,16,1600,car,1006.058,976.963,-0.295,2.17,1.706,4.34,1.74
1,17,1700,car,1006.035,977.181,-0.262,1.996,1.701,4.34,1.74
1,18,1800,car,1006.015,977.381,-0.235,1.85,1.697,4.34,1.74
1,19,1900,car,1005.997,977.567,-0.213,1.732,1.693,4.34,1.74
1,20,2000,car,1005.981,977.741,-0.195,1.641,1.689,4.34,1.74
1,21,2100,car,1005.966,977.905,-0.182,1.578,1.686,4.34,1.74
1,22,2200,car,1005.953,978.064,-0.172,1.541,1.682,4.34,1.74
1,23,2300,car,1005.94,978.218,-0.165,1.53,1.678,4.34,1.74
1,24,2400,car,1005.928,978.372,-0.161,1.543,1.675,4.34,1.74
1,25,2500,car,1005.917,978.526,-0.159,1.578,1.671,4.34,1.74
1,26,2600,car,1005.906,978.685,-0.158,1.634,1.667,4.34,1.74
1,27,2700,car,1005.895,978.848,-0.158,1.708,1.663,4.34,1.74
1,28,2800,car,1005.884,979.02,-0.159,1.798,1.659,4.34,1.74
1,29,2900,car,1005.874,979.2,-0.159,1.903,1.654,4.34,1.74
1,30,3000,car,1005.865,979.391,-0.159,2.019,1.649,4.34,1.74
1,31,3100,car,1005.856,979.593,-0.157,2.144,1.644,4.34,1.74
1,32,3200,car,1005.848,979.808,-0.153,2.277,1.638,4.34,1.74
1,33,3300,car,1005.841,980.036,-0.146,2.416,1.631,4.34,1.74
1,34,3400,car,1005.835,980.278,-0.136,2.56,1.624,4.34,1.74
1,35,3500,car,1005.831,980.534,-0.122,2.706,1.616,4.34,1.74
1,36,3600,car,1005.83,980.805,-0.104,2.856,1.607,4.34,1.74
1,37,3700,car,1005.831,981.091,-0.08,3.006,1.598,4.34,1.74
1,38,3800,car,1005.836,981.392,-0.051,3.156,1.587,4.34,1.74
1,39,3900,car,1005.844,981.707,-0.016,3.306,1.576,4.34,1.74
1,40,4000,car,1005.858,982.038,0.027,3.453,1.563,4.34,1.74
1,41,4100,car,1005.876,982.383,0.077,3.597,1.55,4.34,1.74
1,42,4200,car,1005.901,982.742,0.134,3.737,1.535,4.34,1.74
1,43,4300,car,1005.933,983.115,0.2,3.869,1.519,4.34,1.74
1,44,4400,car,1005.973,983.501,0.273,3.993,1.502,4.34,1.74
1,45,4500,car,1006.022,983.898,0.354,4.107,1.485,4.34,1.74
1,46,4600,car,1006.079,984.307,0.442,4.21,1.466,4.34,1.74
1,47,4700,car,1006.147,984.725,0.535,4.301,1.447,4.34,1.74
