track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
1,1,100,car,998.191,990.681,4.769,0.279,0.059,4.81,1.96
1,2,200,car,998.665,990.737,4.767,0.365,0.076,4.81,1.96
1,3,300,car,999.139,990.803,4.762,0.46,0.096,4.81,1.96
1,4,400,car,999.611,990.88,4.752,0.562,0.118,4.81,1.96
1,5,500,car,1000.082,990.971,4.738,0.673,0.141,4.81,1.96
1,6,600,car,1000.55,991.075,4.717,0.79,0.166,4.81,1.96
1,7,700,car,1001.015,991.192,4.692,0.915,0.193,4.81,1.96
1,8,800,car,1001.477,991.325,4.662,1.046,0.221,4.81,1.96
1,9,900,car,1001.935,991.473,4.627,1.185,0.251,4.81,1.96
1,10,1000,car,1002.387,991.637,4.588,1.33,0.282,4.81,1.96
1,11,1100,car,1002.834,991.817,4.547,1.482,0.315,4.81,1.96
1,12,1200,car,1003.275,992.014,4.502,1.641,0.349,4.81,1.96
1,13,1300,car,1003.708,992.228,4.454,1.806,0.385,4.81,1.96
1,14,1400,car,1004.134,992.46,4.4,1.977,0.422,4.81,1.96
1,15,1500,car,1004.55,992.709,4.341,2.154,0.461,4.81,1.96
1,16,1600,car,1004.957,992.976,4.273,2.334,0.5,4.81,1.96
1,17,1700,car,1005.354,993.261,4.195,2.517,0.54,4.81,1.96
1,18,1800,car,1005.74,993.564,4.108,2.701,0.582,4.81,1.96
1,19,1900,car,1006.114,993.884,4.009,2.885,0.624,4.81,1.96
1,20,2000,car,1006.476,994.222,3.899,3.067,0.667,4.81,1.96
1,21,2100,car,1006.823,994.576,3.778,3.247,0.71,4.81,1.96
1,22,2200,car,1007.155,994.948,3.646,3.423,0.754,4.81,1.96
1,23,2300,car,1007.472,995.335,3.505,3.596,0.798,4.81,1.96
1,24,2400,car,1007.772,995.737,3.355,3.764,0.843,4.81,1.96
1,25,2500,car,1008.055,996.155,3.195,3.927,0.888,4.81,1.96
1,26,2600,car,1008.32,996.586,3.026,4.084,0.933,4.81,1.96
1,27,2700,car,1008.566,997.031,2.847,4.235,0.979,4.81,1.96
1,28,2800,car,1008.791,997.489,2.659,4.378,1.025,4.81,1.96
1,29,2900,car,1008.996,997.958,2.462,4.514,1.071,4.81,1.96
1,30,3000,car,1009.179,998.439,2.256,4.641,1.118,4.81,1.96
1,31,3100,car,1009.34,998.929,2.042,4.76,1.166,4.81,1.96
1,32,3200,car,1009.477,999.428,1.819,4.87,1.213,4.81,1.96
1,33,3300,car,1009.591,999.936,1.59,4.972,1.261,4.81,1.96
1,34,3400,car,1009.68,1000.45,1.353,5.065,1.31,4.81,1.96
1,35,3500,car,1009.745,1000.97,1.11,5.149,1.358,4.81,1.96
1,36,3600,car,1009.784,1001.496,0.861,5.224,1.407,4.81,1.96
1,37,3700,car,1009.798,1002.025,0.606,5.289,1.457,4.81,1.96
1,38,3800,car,1009.785,1002.557,0.346,5.343,1.506,4.81,1.96
1,39,3900,car,1009.746,1003.091,0.081,5.384,1.556,4.81,1.96
1,40,4000,car,1009.681,1003.626,-0.187,5.409,1.605,4.81,1.96
1,41,4100,car,1009.589,1004.159,-0.457,5.417,1.655,4.81,1.96
1,42,4200,car,1009.471,1004.69,-0.727,5.405,1.704,4.81,1.96
1,43,4300,car,1009.327,1005.216,-0.995,5.374,1.754,4.81,1.96
1,44,4400,car,1009.157,1005.735,-1.258,5.321,1.803,4.81,1.96
1,45,4500,car,1008.961,1006.246,-1.515,5.246,1.852,4.81,1.96
1,46,4600,car,1008.742,1006.746,-1.764,5.15,1.901,4.81,1.96
1,47,4700,car,1008.499,1007.233,-2.001,5.035,1.949,4.81,1.96
1,48,4800,car,1008.235,1007.706,-2.228,4.902,1.997,4.81,1.96
1,49,4900,car,1007.949,1008.163,-2.442,4.753,2.045,4.81,1.96
1,50,5000,car,1007.644,1008.602,-2.643,4.591,2.093,4.81,1.96
1,51,5100,car,1007.322,1009.022,-2.832,4.419,2.141,4.81,1.96
1,52,5200,car,1006.982,1009.422,-3.009,4.238,2.188,4.81,1.96
1,53,5300,car,1006.627,1009.802,-3.174,4.052,2.235,4.81,1.96
1,54,5400,car,1006.258,1010.16,-3.33,3.861,2.282,4.81,1.96
1,55,5500,car,1005.875,1010.497,-3.475,3.668,2.329,4.81,1.96
1,56,5600,car,1005.481,1010.813,-3.611,3.473,2.376,4.81,1.96
1,57,5700,car,1005.076,1011.108,-3.737,3.276,2.422,4.81,1.96
1,58,5800,car,1004.661,1011.382,-3.854,3.079,2.467,4.81,1.96
1,59,5900,car,1004.238,1011.635,-3.959,2.882,2.512,4.81,1.96
1,60,6000,car,1003.807,1011.868,-4.054,2.686,2.556,4.81,1.96
1,61,6100,car,1003.369,1012.081,-4.137,2.49,2.6,4.81,1.96
1,62,6200,car,1002.927,1012.275,-4.207,2.297,2.642,4.81,1.96
1,63,6300,car,1002.481,1012.45,-4.265,2.108,2.683,4.81,1.96
1,64,6400,car,1002.032,1012.607,-4.31,1.923,2.722,4.81,1.96
1,65,6500,car,1001.581,1012.747,-4.343,1.744,2.76,4.81,1.96
1,66,6600,car,1001.129,1012.871,-4.362,1.572,2.796,4.81,1.96
1,67,6700,car,1000.678,1012.98,-4.37,1.409,2.83,4.81,1.96
1,68,6800,car,1000.229,1013.076,-4.367,1.256,2.862,4.81,1.96
1,69,6900,car,999.781,1013.159,-4.352,1.113,2.891,4.81,1.96
1,70,7000,car,999.337,1013.231,-4.328,0.981,2.919,4.81,1.96
1,71,7100,car,998.897,1013.293,-4.294,0.861,2.944,4.81,1.96
1,72,7200,car,998.461,1013.347,-4.252,0.753,2.966,4.81,1.96
1,73,7300,car,998.03,1013.394,-4.202,0.658,2.986,4.81,1.96
1,74,7400,car,997.605,1013.434,-4.145,0.574,3.004,4.81,1.96
1,75,7500,car,997.186,1013.47,-4.082,0.502,3.019,4.81,1.96
1,76,7600,car,996.774,1013.503,-4.013,0.441,3.032,4.81,1.96
1,77,7700,car,996.369,1013.532,-3.938,0.391,3.043,4.81,1.96
1,78,7800,car,995.972,1013.56,-3.86,0.351,3.051,4.81,1.96
