track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
1,1,100,car,988.81,998.736,2.886,-4.753,-1.025,4.64,1.94
1,2,200,car,989.12,998.274,2.971,-4.719,-1.009,4.64,1.94
1,3,300,car,989.439,997.817,3.069,-4.688,-0.991,4.64,1.94
1,4,400,car,989.769,997.364,3.18,-4.655,-0.972,4.64,1.94
1,5,500,car,990.111,996.916,3.3,-4.618,-0.95,4.64,1.94
1,6,600,car,990.467,996.473,3.428,-4.573,-0.927,4.64,1.94
1,7,700,car,990.837,996.037,3.562,-4.515,-0.903,4.64,1.94
1,8,800,car,991.223,995.608,3.7,-4.443,-0.876,4.64,1.94
1,9,900,car,991.623,995.188,3.84,-4.355,-0.848,4.64,1.94
1,10,1000,car,992.04,994.78,3.984,-4.249,-0.818,4.64,1.94
1,11,1100,car,992.472,994.385,4.128,-4.125,-0.785,4.64,1.94
1,12,1200,car,992.919,994.006,4.274,-3.983,-0.75,4.64,1.94
1,13,1300,car,993.382,993.645,4.42,-3.824,-0.713,4.64,1.94
1,14,1400,car,993.86,993.304,4.566,-3.648,-0.674,4.64,1.94
1,15,1500,car,994.352,992.984,4.711,-3.458,-0.633,4.64,1.94
1,16,1600,car,994.858,992.687,4.856,-3.253,-0.59,4.64,1.94
1,17,1700,car,995.377,992.415,4.999,-3.036,-0.546,4.64,1.94
1,18,1800,car,995.909,992.167,5.142,-2.808,-0.5,4.64,1.94
1,19,1900,car,996.453,991.945,5.284,-2.569,-0.453,4.64,1.94
1,20,2000,car,997.008,991.75,5.423,-2.32,-0.404,4.64,1.94
1,21,2100,car,997.574,991.582,5.56,-2.063,-0.355,4.64,1.94
1,22,2200,car,998.151,991.442,5.694,-1.798,-0.306,4.64,1.94
1,23,2300,car,998.738,991.329,5.823,-1.526,-0.256,4.64,1.94
1,24,2400,car,999.334,991.244,5.945,-1.248,-0.207,4.64,1.94
1,25,2500,car,999.939,991.186,6.06,-0.966,-0.158,4.64,1.94
1,26,2600,car,1000.552,991.156,6.166,-0.682,-0.11,4.64,1.94
1,27,2700,car,1001.173,991.153,6.262,-0.398,-0.063,4.64,1.94
1,28,2800,car,1001.8,991.176,6.347,-0.118,-0.019,4.64,1.94
1,29,2900,car,1002.433,991.224,6.422,0.155,0.024,4.64,1.94
1,30,3000,car,1003.072,991.296,6.486,0.418,0.064,4.64,1.94
1,31,3100,car,1003.716,991.39,6.542,0.666,0.101,4.64,1.94
