track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
1,1,100,car,1005.547,992.356,8.085,1.262,0.155,4.3,1.84
1,2,200,car,1006.356,992.479,8.112,1.25,0.153,4.3,1.84
1,3,300,car,1007.168,992.601,8.158,1.239,0.151,4.3,1.84
1,4,400,car,1007.984,992.722,8.222,1.228,0.148,4.3,1.84
1,5,500,car,1008.807,992.841,8.304,1.218,0.146,4.3,1.84
1,6,600,car,1009.637,992.959,8.4,1.207,0.143,4.3,1.84
1,7,700,car,1010.478,993.076,8.506,1.195,0.14,4.3,1.84
1,8,800,car,1011.329,993.191,8.62,1.179,0.136,4.3,1.84
1,9,900,car,1012.192,993.305,8.737,1.161,0.132,4.3,1.84
1,10,1000,car,1013.066,993.416,8.854,1.138,0.128,4.3,1.84
1,11,1100,car,1013.952,993.524,8.968,1.111,0.123,4.3,1.84
1,12,1200,car,1014.85,993.63,9.074,1.08,0.119,4.3,1.84
1,13,1300,car,1015.758,993.732,9.171,1.046,0.114,4.3,1.84
1,14,1400,car,1016.676,993.831,9.255,1.009,0.109,4.3,1.84
1,15,1500,car,1017.602,993.926,9.324,0.97,0.104,4.3,1.84
1,16,1600,car,1018.535,994.017,9.376,0.93,0.099,4.3,1.84
1,17,1700,car,1019.473,994.104,9.413,0.889,0.094,4.3,1.84
1,18,1800,car,1020.415,994.187,9.435,0.847,0.09,4.3,1.84
1,19,1900,car,1021.359,994.266,9.446,0.805,0.085,4.3,1.84
1,20,2000,car,1022.304,994.341,9.449,0.762,0.081,4.3,1.84
2,1,100,car,989.705,1014.238,-0.348,0.072,2.937,3.22,1.85
2,2,200,car,989.669,1014.244,-0.353,0.073,2.937,3.22,1.85
2,3,300,car,989.633,1014.25,-0.361,0.075,2.937,3.22,1.85
2,4,400,car,989.595,1014.257,-0.374,0.078,2.937,3.22,1.85
2,5,500,car,989.556,1014.263,-0.391,0.081,2.936,3.22,1.85
2,6,600,car,989.516,1014.271,-0.41,0.085,2.936,3.22,1.85
2,7,700,car,989.473,1014.278,-0.432,0.09,2.936,3.22,1.85
2,8,800,car,989.429,1014.286,-0.456,0.095,2.936,3.22,1.85
2,9,900,car,989.382,1014.294,-0.483,0.101,2.935,3.22,1.85
2,10,1000,car,989.332,1014.303,-0.513,0.108,2.935,3.22,1.85
2,11,1100,car,989.28,1014.312,-0.546,0.115,2.934,3.22,1.85
2,12,1200,car,989.224,1014.323,-0.583,0.123,2.934,3.22,1.85
2,13,1300,car,989.165,1014.334,-0.626,0.132,2.933,3.22,1.85
2,14,1400,car,989.101,1014.346,-0.672,0.143,2.932,3.22,1.85
2,15,1500,car,989.033,1014.36,-0.724,0.154,2.932,3.22,1.85
2,16,1600,car,988.96,1014.374,-0.782,0.167,2.931,3.22,1.85
2,17,1700,car,988.881,1014.39,-0.844,0.182,2.93,3.22,1.85
2,18,1800,car,988.796,1014.408,-0.911,0.197,2.928,3.22,1.85
2,19,1900,car,988.704,1014.427,-0.983,0.214,2.927,3.22,1.85
2,20,2000,car,988.605,1014.449,-1.061,0.233,2.926,3.22,1.85
2,21,2100,car,988.499,1014.472,-1.145,0.253,2.924,3.22,1.85
2,22,2200,car,988.384,1014.497,-1.236,0.276,2.922,3.22,1.85
2,23,2300,car,988.259,1014.525,-1.336,0.301,2.92,3.22,1.85
2,24,2400,car,988.125,1014.556,-1.444,0.33,2.917,3.22,1.85
2,25,2500,car,987.981,1014.59,-1.562,0.361,2.914,3.22,1.85
2,26,2600,car,987.824,1014.627,-1.689,0.396,2.911,3.22,1.85
2,27,2700,car,987.655,1014.668,-1.827,0.435,2.908,3.22,1.85
2,28,2800,car,987.473,1014.714,-1.973,0.478,2.904,3.22,1.85
2,29,2900,car,987.276,1014.765,-2.126,0.525,2.9,3.22,1.85
2,30,3000,car,987.064,1014.821,-2.286,0.575,2.895,3.22,1.85
2,31,3100,car,986.836,1014.883,-2.448,0.63,2.89,3.22,1.85
2,32,3200,car,986.593,1014.951,-2.611,0.687,2.884,3.22,1.85
2,33,3300,car,986.334,1015.026,-2.771,0.747,2.878,3.22,1.85
2,34,3400,car,986.058,1015.108,-2.928,0.809,2.872,3.22,1.85
2,35,3500,car,985.768,1015.196,-3.078,0.872,2.865,3.22,1.85
2,36,3600,car,985.462,1015.292,-3.221,0.935,2.859,3.22,1.85
2,37,3700,car,985.142,1015.394,-3.356,0.996,2.853,3.22,1.85
2,38,3800,car,984.808,1015.501,-3.484,1.055,2.847,3.22,1.85
2,39,3900,car,984.462,1015.615,-3.602,1.111,2.842,3.22,1.85
2,40,4000,car,984.103,1015.733,-3.711,1.163,2.838,3.22,1.85
2,41,4100,car,983.733,1015.855,-3.811,1.211,2.834,3.22,1.85
2,42,4200,car,983.353,1015.981,-3.901,1.253,2.831,3.22,1.85
2,43,4300,car,982.963,1016.111,-3.982,1.291,2.828,3.22,1.85
2,44,4400,car,982.566,1016.243,-4.052,1.323,2.826,3.22,1.85
2,45,4500,car,982.162,1016.378,-4.114,1.352,2.824,3.22,1.85
2,46,4600,car,981.751,1016.516,-4.169,1.378,2.822,3.22,1.85
2,47,4700,car,981.334,1016.655,-4.217,1.4,2.821,3.22,1.85
2,48,4800,car,980.913,1016.797,-4.261,1.421,2.82,3.22,1.85
2,49,4900,car,980.488,1016.941,-4.3,1.44,2.818,3.22,1.85
2,50,5000,car,980.058,1017.086,-4.337,1.458,2.817,3.22,1.85
2,51,5100,car,979.625,1017.233,-4.371,1.474,2.816,3.22,1.85
2,52,5200,car,979.188,1017.382,-4.402,1.49,2.815,3.22,1.85
2,53,5300,car,978.748,1017.532,-4.43,1.505,2.814,3.22,1.85
2,54,5400,car,978.306,1017.684,-4.454,1.518,2.813,3.22,1.85
2,55,5500,car,977.861,1017.837,-4.473,1.53,2.812,3.22,1.85
2,56,5600,car,977.414,1017.991,-4.488,1.539,2.811,3.22,1.85
2,57,5700,car,976.965,1018.146,-4.497,1.547,2.81,3.22,1.85
2,58,5800,car,976.516,1018.302,-4.501,1.553,2.809,3.22,1.85
2,59,5900,car,976.066,1018.458,-4.502,1.558,2.808,3.22,1.85
2,60,6000,car,975.617,1018.615,-4.501,1.562,2.807,3.22,1.85
3,86,8600,car,1060.061,991.609,-10.393,1.61,2.988,3.93,1.78
3,87,8700,car,1059.023,991.773,-10.4,1.636,2.986,3.93,1.78
3,88,8800,car,1057.983,991.94,-10.407,1.665,2.983,3.93,1.78
3,89,8900,car,1056.943,992.11,-10.409,1.696,2.98,3.93,1.78
3,90,9000,car,1055.903,992.283,-10.406,1.729,2.977,3.93,1.78
3,91,9100,car,1054.863,992.46,-10.396,1.764,2.973,3.93,1.78
3,92,9200,car,1053.824,992.641,-10.378,1.802,2.97,3.93,1.78
3,93,9300,car,1052.787,992.827,-10.35,1.843,2.965,3.93,1.78
3,94,9400,car,1051.753,993.017,-10.313,1.887,2.961,3.93,1.78
3,95,9500,car,1050.723,993.212,-10.267,1.935,2.955,3.93,1.78
3,96,9600,car,1049.698,993.413,-10.211,1.986,2.95,3.93,1.78
3,97,9700,car,1048.678,993.619,-10.147,2.039,2.943,3.93,1.78
3,98,9800,car,1047.665,993.831,-10.075,2.095,2.937,3.93,1.78
3,99,9900,car,1046.659,994.049,-9.996,2.152,2.93,3.93,1.78
3,100,10000,car,1045.662,994.273,-9.912,2.21,2.922,3.93,1.78
3,101,10100,car,1044.672,994.504,-9.823,2.267,2.915,3.93,1.78
3,102,10200,car,1043.692,994.739,-9.731,2.323,2.907,3.93,1.78
3,103,10300,car,1042.722,994.981,-9.636,2.377,2.9,3.93,1.78
3,104,10400,car,1041.76,995.227,-9.54,2.429,2.892,3.93,1.78
3,105,10500,car,1040.808,995.479,-9.444,2.477,2.885,3.93,1.78
3,106,10600,car,1039.866,995.735,-9.348,2.522,2.878,3.93,1.78
3,107,10700,car,1038.934,995.995,-9.254,2.563,2.871,3.93,1.78
3,108,10800,car,1038.01,996.259,-9.16,2.601,2.865,3.93,1.78
3,109,10900,car,1037.096,996.527,-9.068,2.636,2.859,3.93,1.78
3,110,11000,car,1036.192,996.797,-8.977,2.667,2.853,3.93,1.78
3,111,11100,car,1035.296,997.071,-8.888,2.696,2.847,3.93,1.78
3,112,11200,car,1034.409,997.347,-8.801,2.721,2.842,3.93,1.78
3,113,11300,car,1033.531,997.625,-8.715,2.743,2.837,3.93,1.78
3,114,11400,car,1032.661,997.904,-8.632,2.762,2.832,3.93,1.78
3,115,11500,car,1031.8,998.186,-8.55,2.778,2.827,3.93,1.78
3,116,11600,car,1030.946,998.468,-8.47,2.791,2.823,3.93,1.78
3,117,11700,car,1030.101,998.752,-8.391,2.802,2.819,3.93,1.78
3,118,11800,car,1029.263,999.037,-8.313,2.81,2.816,3.93,1.78
3,119,11900,car,1028.433,999.322,-8.235,2.817,2.812,3.93,1.78
3,120,12000,car,1027.611,999.608,-8.157,2.822,2.808,3.93,1.78
3,121,12100,car,1026.797,999.894,-8.077,2.827,2.805,3.93,1.78
3,122,12200,car,1025.991,1000.181,-7.996,2.833,2.801,3.93,1.78
3,123,12300,car,1025.193,1000.469,-7.911,2.84,2.797,3.93,1.78
3,124,12400,car,1024.404,1000.758,-7.824,2.849,2.792,3.93,1.78
3,125,12500,car,1023.623,1001.049,-7.734,2.862,2.787,3.93,1.78
3,126,12600,car,1022.853,1001.342,-7.641,2.879,2.781,3.93,1.78
3,127,12700,car,1022.092,1001.638,-7.544,2.901,2.775,3.93,1.78
3,128,12800,car,1021.341,1001.937,-7.444,2.929,2.767,3.93,1.78
3,129,12900,car,1020.6,1002.24,-7.341,2.963,2.758,3.93,1.78
3,130,13000,car,1019.871,1002.548,-7.233,3.003,2.748,3.93,1.78
3,131,13100,car,1019.153,1002.862,-7.121,3.05,2.737,3.93,1.78
3,132,13200,car,1018.447,1003.181,-7.004,3.102,2.725,3.93,1.78
3,133,13300,car,1017.753,1003.507,-6.88,3.16,2.711,3.93,1.78
3,134,13400,car,1017.073,1003.839,-6.748,3.22,2.696,3.93,1.78
3,135,13500,car,1016.407,1004.18,-6.607,3.283,2.68,3.93,1.78
3,136,13600,car,1015.756,1004.527,-6.457,3.346,2.663,3.93,1.78
3,137,13700,car,1015.121,1004.882,-6.298,3.408,2.646,3.93,1.78
3,138,13800,car,1014.502,1005.243,-6.13,3.466,2.627,3.93,1.78
3,139,13900,car,1013.901,1005.611,-5.953,3.519,2.608,3.93,1.78
3,140,14000,car,1013.319,1005.984,-5.771,3.565,2.588,3.93,1.78
3,141,14100,car,1012.755,1006.361,-5.585,3.602,2.569,3.93,1.78
3,142,14200,car,1012.21,1006.742,-5.396,3.629,2.55,3.93,1.78
3,143,14300,car,1011.683,1007.124,-5.209,3.644,2.531,3.93,1.78
3,144,14400,car,1011.175,1007.506,-5.024,3.646,2.514,3.93,1.78
3,145,14500,car,1010.685,1007.886,-4.845,3.634,2.498,3.93,1.78
3,146,14600,car,1010.211,1008.264,-4.674,3.609,2.484,3.93,1.78
3,147,14700,car,1009.753,1008.636,-4.513,3.57,2.472,3.93,1.78
3,148,14800,car,1009.308,1009.002,-4.363,3.517,2.463,3.93,1.78
3,149,14900,car,1008.877,1009.36,-4.226,3.451,2.457,3.93,1.78
3,150,15000,car,1008.456,1009.708,-4.103,3.375,2.453,3.93,1.78
3,151,15100,car,1008.045,1010.046,-3.995,3.288,2.453,3.93,1.78
3,152,15200,car,1007.642,1010.372,-3.902,3.193,2.456,3.93,1.78
3,153,15300,car,1007.245,1010.685,-3.823,3.092,2.462,3.93,1.78
3,154,15400,car,1006.854,1010.986,-3.759,2.985,2.47,3.93,1.78
3,155,15500,car,1006.466,1011.273,-3.709,2.875,2.482,3.93,1.78
3,156,15600,car,1006.081,1011.546,-3.672,2.761,2.497,3.93,1.78
3,157,15700,car,1005.698,1011.806,-3.646,2.645,2.514,3.93,1.78
