track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
1,1,100,car,928.366,1005.011,-10.176,0.515,3.091,4.37,1.66
1,2,200,car,927.348,1005.065,-10.189,0.538,3.089,4.37,1.66
1,3,300,car,926.329,1005.122,-10.205,0.562,3.087,4.37,1.66
1,4,400,car,925.309,1005.181,-10.222,0.589,3.084,4.37,1.66
1,5,500,car,924.287,1005.243,-10.239,0.618,3.081,4.37,1.66
1,6,600,car,923.263,1005.309,-10.255,0.649,3.078,4.37,1.66
1,7,700,car,922.238,1005.378,-10.269,0.682,3.075,4.37,1.66
1,8,800,car,921.211,1005.45,-10.28,0.715,3.072,4.37,1.66
1,9,900,car,920.184,1005.525,-10.289,0.749,3.069,4.37,1.66
1,10,1000,car,919.155,1005.604,-10.296,0.782,3.066,4.37,1.66
1,11,1100,car,918.126,1005.686,-10.301,0.813,3.063,4.37,1.66
1,12,1200,car,917.096,1005.771,-10.305,0.843,3.06,4.37,1.66
1,13,1300,car,916.066,1005.859,-10.308,0.87,3.057,4.37,1.66
1,14,1400,car,915.035,1005.948,-10.31,0.894,3.055,4.37,1.66
1,15,1500,car,914.004,1006.04,-10.314,0.914,3.053,4.37,1.66
1,16,1600,car,912.973,1006.133,-10.318,0.929,3.052,4.37,1.66
1,17,1700,car,911.941,1006.228,-10.323,0.941,3.051,4.37,1.66
1,18,1800,car,910.909,1006.323,-10.331,0.948,3.05,4.37,1.66
1,19,1900,car,909.876,1006.418,-10.341,0.951,3.05,4.37,1.66
1,20,2000,car,908.842,1006.513,-10.353,0.951,3.05,4.37,1.66
1,21,2100,car,907.806,1006.607,-10.368,0.947,3.05,4.37,1.66
1,22,2200,car,906.77,1006.701,-10.383,0.941,3.051,4.37,1.66
1,23,2300,car,905.731,1006.794,-10.4,0.933,3.052,4.37,1.66
1,24,2400,car,904.691,1006.886,-10.417,0.924,3.053,4.37,1.66
1,25,2500,car,903.649,1006.977,-10.434,0.914,3.054,4.37,1.66
1,26,2600,car,902.606,1007.067,-10.449,0.903,3.055,4.37,1.66
1,27,2700,car,901.56,1007.156,-10.463,0.893,3.056,4.37,1.66
1,28,2800,car,900.514,1007.244,-10.474,0.884,3.057,4.37,1.66
1,29,2900,car,899.467,1007.331,-10.483,0.875,3.058,4.37,1.66
1,30,3000,car,898.418,1007.418,-10.489,0.866,3.059,4.37,1.66
1,31,3100,car,897.369,1007.503,-10.493,0.858,3.06,4.37,1.66
1,32,3200,car,896.32,1007.588,-10.494,0.849,3.061,4.37,1.66
1,33,3300,car,895.27,1007.672,-10.495,0.841,3.062,4.37,1.66
3,1,100,car,965.093,1005.437,-9.077,-0.346,-3.104,3.96,1.7
3,2,200,car,964.185,1005.405,-9.077,-0.322,-3.106,3.96,1.7
3,3,300,car,963.278,1005.377,-9.067,-0.295,-3.109,3.96,1.7
3,4,400,car,962.371,1005.351,-9.048,-0.266,-3.112,3.96,1.7
3,5,500,car,961.466,1005.329,-9.024,-0.235,-3.116,3.96,1.7
3,6,600,car,960.563,1005.31,-9.001,-0.204,-3.119,3.96,1.7
3,7,700,car,959.663,1005.294,-8.982,-0.173,-3.122,3.96,1.7
3,8,800,car,958.765,1005.281,-8.971,-0.144,-3.126,3.96,1.7
3,9,900,car,957.868,1005.27,-8.971,-0.117,-3.129,3.96,1.7
3,10,1000,car,956.97,1005.262,-8.984,-0.093,-3.131,3.96,1.7
3,11,1100,car,956.072,1005.255,-9.008,-0.073,-3.133,3.96,1.7
3,12,1200,car,955.171,1005.25,-9.045,-0.058,-3.135,3.96,1.7
3,13,1300,car,954.267,1005.246,-9.091,-0.047,-3.136,3.96,1.7
3,14,1400,car,953.358,1005.242,-9.146,-0.041,-3.137,3.96,1.7
3,15,1500,car,952.443,1005.239,-9.207,-0.038,-3.137,3.96,1.7
3,16,1600,car,951.522,1005.235,-9.271,-0.04,-3.137,3.96,1.7
3,17,1700,car,950.595,1005.23,-9.338,-0.044,-3.137,3.96,1.7
3,18,1800,car,949.661,1005.225,-9.404,-0.05,-3.136,3.96,1.7
3,19,1900,car,948.721,1005.22,-9.468,-0.057,-3.136,3.96,1.7
3,20,2000,car,947.774,1005.213,-9.529,-0.064,-3.135,3.96,1.7
3,21,2100,car,946.821,1005.206,-9.587,-0.07,-3.134,3.96,1.7
3,22,2200,car,945.862,1005.199,-9.642,-0.074,-3.134,3.96,1.7
3,23,2300,car,944.898,1005.191,-9.692,-0.075,-3.134,3.96,1.7
3,24,2400,car,943.929,1005.184,-9.739,-0.073,-3.134,3.96,1.7
3,25,2500,car,942.955,1005.178,-9.783,-0.067,-3.135,3.96,1.7
