track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
1,6,600,car,1011.608,1002.743,-10.078,1.953,2.95,4.04,1.71
1,7,700,car,1010.599,1002.933,-10.107,1.909,2.955,4.04,1.71
1,8,800,car,1009.587,1003.117,-10.149,1.862,2.96,4.04,1.71
1,9,900,car,1008.571,1003.297,-10.204,1.812,2.966,4.04,1.71
1,10,1000,car,1007.549,1003.47,-10.273,1.759,2.972,4.04,1.71
1,11,1100,car,1006.521,1003.638,-10.354,1.702,2.979,4.04,1.71
1,12,1200,car,1005.484,1003.8,-10.446,1.642,2.986,4.04,1.71
1,13,1300,car,1004.438,1003.956,-10.551,1.579,2.993,4.04,1.71
1,14,1400,car,1003.381,1004.104,-10.665,1.512,3.001,4.04,1.71
1,15,1500,car,1002.314,1004.246,-10.789,1.442,3.009,4.04,1.71
1,16,1600,car,1001.233,1004.381,-10.919,1.371,3.017,4.04,1.71
1,17,1700,car,1000.14,1004.508,-11.055,1.299,3.025,4.04,1.71
1,18,1800,car,999.034,1004.629,-11.193,1.227,3.032,4.04,1.71
1,19,1900,car,997.913,1004.742,-11.332,1.156,3.04,4.04,1.71
1,20,2000,car,996.779,1004.849,-11.468,1.087,3.047,4.04,1.71
1,21,2100,car,995.632,1004.949,-11.599,1.022,3.054,4.04,1.71
1,22,2200,car,994.471,1005.044,-11.723,0.961,3.06,4.04,1.71
1,23,2300,car,993.298,1005.133,-11.839,0.904,3.065,4.04,1.71
1,24,2400,car,992.114,1005.217,-11.944,0.851,3.071,4.04,1.71
1,25,2500,car,990.919,1005.296,-12.039,0.801,3.075,4.04,1.71
1,26,2600,car,989.715,1005.371,-12.123,0.754,3.079,4.04,1.71
1,27,2700,car,988.502,1005.441,-12.195,0.71,3.083,4.04,1.71
1,28,2800,car,987.282,1005.508,-12.257,0.667,3.087,4.04,1.71
1,29,2900,car,986.056,1005.57,-12.309,0.624,3.091,4.04,1.71
1,30,3000,car,984.825,1005.628,-12.353,0.581,3.095,4.04,1.71
1,31,3100,car,983.59,1005.681,-12.389,0.536,3.098,4.04,1.71
1,32,3200,car,982.351,1005.73,-12.42,0.49,3.102,4.04,1.71
1,33,3300,car,981.109,1005.774,-12.447,0.443,3.106,4.04,1.71
1,34,3400,car,979.864,1005.814,-12.471,0.394,3.11,4.04,1.71
1,35,3500,car,978.617,1005.848,-12.494,0.343,3.114,4.04,1.71
1,36,3600,car,977.367,1005.877,-12.516,0.291,3.118,4.04,1.71
