track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
1,1,100,car,989.219,996.25,4.279,-6.381,-0.98,4.32,1.77
1,2,200,car,989.643,995.609,4.26,-6.407,-0.984,4.32,1.77
1,3,300,car,990.064,994.965,4.242,-6.44,-0.988,4.32,1.77
1,4,400,car,990.483,994.318,4.222,-6.478,-0.993,4.32,1.77
1,5,500,car,990.9,993.667,4.201,-6.52,-0.998,4.32,1.77
1,6,600,car,991.314,993.011,4.179,-6.567,-1.004,4.32,1.77
1,7,700,car,991.725,992.35,4.155,-6.619,-1.01,4.32,1.77
1,8,800,car,992.134,991.684,4.128,-6.676,-1.017,4.32,1.77
1,9,900,car,992.539,991.011,4.097,-6.737,-1.024,4.32,1.77
1,10,1000,car,992.94,990.332,4.062,-6.804,-1.033,4.32,1.77
1,11,1100,car,993.337,989.646,4.02,-6.874,-1.042,4.32,1.77
1,12,1200,car,993.728,988.953,3.972,-6.947,-1.051,4.32,1.77
1,13,1300,car,994.114,988.251,3.917,-7.021,-1.062,4.32,1.77
1,14,1400,car,994.494,987.542,3.855,-7.095,-1.073,4.32,1.77
1,15,1500,car,994.866,986.826,3.785,-7.167,-1.085,4.32,1.77
1,16,1600,car,995.231,986.102,3.707,-7.235,-1.097,4.32,1.77
1,17,1700,car,995.588,985.372,3.623,-7.295,-1.11,4.32,1.77
1,18,1800,car,995.936,984.635,3.535,-7.347,-1.122,4.32,1.77
1,19,1900,car,996.276,983.894,3.442,-7.389,-1.135,4.32,1.77
1,20,2000,car,996.606,983.149,3.348,-7.419,-1.147,4.32,1.77
1,21,2100,car,996.928,982.401,3.254,-7.438,-1.158,4.32,1.77
1,22,2200,car,997.241,981.652,3.163,-7.444,-1.169,4.32,1.77
1,23,2300,car,997.546,980.903,3.075,-7.441,-1.179,4.32,1.77
1,24,2400,car,997.843,980.154,2.993,-7.429,-1.188,4.32,1.77
1,25,2500,car,998.133,979.408,2.917,-7.411,-1.196,4.32,1.77
1,26,2600,car,998.417,978.663,2.849,-7.391,-1.203,4.32,1.77
1,27,2700,car,998.695,977.921,2.788,-7.372,-1.209,4.32,1.77
1,28,2800,car,998.967,977.182,2.734,-7.358,-1.215,4.32,1.77
1,29,2900,car,999.234,976.443,2.687,-7.35,-1.22,4.32,1.77
1,30,3000,car,999.497,975.706,2.645,-7.351,-1.225,4.32,1.77
1,31,3100,car,999.756,974.969,2.606,-7.359,-1.23,4.32,1.77
1,32,3200,car,1000.011,974.231,2.57,-7.372,-1.235,4.32,1.77
2,1,100,car,1001.836,991.484,6.141,1.089,0.175,4.33,1.96
2,2,200,car,1002.45,991.596,6.153,1.111,0.179,4.33,1.96
2,3,300,car,1003.065,991.711,6.176,1.138,0.182,4.33,1.96
2,4,400,car,1003.682,991.829,6.211,1.169,0.186,4.33,1.96
2,5,500,car,1004.303,991.951,6.258,1.205,0.19,4.33,1.96
2,6,600,car,1004.928,992.077,6.317,1.245,0.195,4.33,1.96
2,7,700,car,1005.559,992.206,6.388,1.288,0.199,4.33,1.96
2,8,800,car,1006.197,992.34,6.467,1.333,0.203,4.33,1.96
2,9,900,car,1006.843,992.477,6.555,1.377,0.207,4.33,1.96
2,10,1000,car,1007.498,992.619,6.647,1.419,0.21,4.33,1.96
2,11,1100,car,1008.162,992.763,6.743,1.456,0.213,4.33,1.96
2,12,1200,car,1008.836,992.91,6.84,1.485,0.214,4.33,1.96
2,13,1300,car,1009.52,993.059,6.937,1.503,0.213,4.33,1.96
2,14,1400,car,1010.215,993.207,7.032,1.508,0.211,4.33,1.96
2,15,1500,car,1010.919,993.354,7.125,1.499,0.207,4.33,1.96
2,16,1600,car,1011.634,993.497,7.215,1.474,0.202,4.33,1.96
2,17,1700,car,1012.358,993.636,7.302,1.435,0.194,4.33,1.96
2,18,1800,car,1013.091,993.77,7.385,1.381,0.185,4.33,1.96
2,19,1900,car,1013.832,993.896,7.463,1.315,0.174,4.33,1.96
2,20,2000,car,1014.582,994.013,7.537,1.238,0.163,4.33,1.96
2,21,2100,car,1015.338,994.122,7.605,1.153,0.15,4.33,1.96
2,22,2200,car,1016.101,994.222,7.666,1.062,0.138,4.33,1.96
2,23,2300,car,1016.87,994.313,7.72,0.968,0.125,4.33,1.96
2,24,2400,car,1017.644,994.394,7.766,0.873,0.112,4.33,1.96
2,25,2500,car,1018.422,994.465,7.804,0.779,0.099,4.33,1.96
2,26,2600,car,1019.204,994.528,7.834,0.687,0.087,4.33,1.96
2,27,2700,car,1019.989,994.582,7.856,0.597,0.076,4.33,1.96
2,28,2800,car,1020.775,994.628,7.872,0.509,0.065,4.33,1.96
2,29,2900,car,1021.563,994.665,7.882,0.423,0.054,4.33,1.96
2,30,3000,car,1022.352,994.694,7.888,0.338,0.043,4.33,1.96
