track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
1,1,100,car,1005.998,987.208,2.013,5.081,1.194,4.64,1.84
1,2,200,car,1006.2,987.716,2.02,5.087,1.193,4.64,1.84
1,3,300,car,1006.403,988.224,2.029,5.095,1.192,4.64,1.84
1,4,400,car,1006.607,988.733,2.039,5.104,1.191,4.64,1.84
1,5,500,car,1006.812,989.243,2.05,5.114,1.19,4.64,1.84
1,6,600,car,1007.019,989.754,2.061,5.124,1.188,4.64,1.84
1,7,700,car,1007.227,990.266,2.073,5.134,1.187,4.64,1.84
1,8,800,car,1007.436,990.779,2.084,5.143,1.186,4.64,1.84
1,9,900,car,1007.645,991.293,2.094,5.152,1.185,4.64,1.84
1,10,1000,car,1007.856,991.807,2.102,5.161,1.184,4.64,1.84
1,11,1100,car,1008.066,992.323,2.107,5.169,1.184,4.64,1.84
1,12,1200,car,1008.276,992.841,2.107,5.177,1.184,4.64,1.84
1,13,1300,car,1008.485,993.359,2.102,5.184,1.186,4.64,1.84
1,14,1400,car,1008.692,993.879,2.09,5.192,1.188,4.64,1.84
1,15,1500,car,1008.896,994.4,2.07,5.198,1.192,4.64,1.84
1,16,1600,car,1009.097,994.923,2.04,5.203,1.197,4.64,1.84
1,17,1700,car,1009.292,995.447,2.001,5.208,1.204,4.64,1.84
1,18,1800,car,1009.481,995.972,1.952,5.212,1.212,4.64,1.84
1,19,1900,car,1009.663,996.499,1.892,5.215,1.223,4.64,1.84
1,20,2000,car,1009.836,997.027,1.822,5.218,1.235,4.64,1.84
1,21,2100,car,1010.0,997.556,1.742,5.221,1.249,4.64,1.84
1,22,2200,car,1010.154,998.085,1.652,5.223,1.265,4.64,1.84
1,23,2300,car,1010.295,998.616,1.552,5.225,1.282,4.64,1.84
1,24,2400,car,1010.425,999.146,1.443,5.226,1.301,4.64,1.84
1,25,2500,car,1010.54,999.677,1.325,5.224,1.322,4.64,1.84
1,26,2600,car,1010.642,1000.207,1.198,5.219,1.345,4.64,1.84
1,27,2700,car,1010.728,1000.737,1.063,5.21,1.37,4.64,1.84
1,28,2800,car,1010.799,1001.265,0.92,5.195,1.395,4.64,1.84
1,29,2900,car,1010.852,1001.791,0.77,5.175,1.423,4.64,1.84
1,30,3000,car,1010.889,1002.314,0.614,5.148,1.452,4.64,1.84
1,31,3100,car,1010.908,1002.833,0.453,5.115,1.482,4.64,1.84
1,32,3200,car,1010.908,1003.347,0.287,5.076,1.514,4.64,1.84
1,33,3300,car,1010.89,1003.856,0.118,5.032,1.547,4.64,1.84
1,34,3400,car,1010.853,1004.359,-0.055,4.984,1.582,4.64,1.84
1,35,3500,car,1010.798,1004.855,-0.229,4.933,1.617,4.64,1.84
1,36,3600,car,1010.724,1005.345,-0.406,4.88,1.654,4.64,1.84
1,37,3700,car,1010.63,1005.826,-0.584,4.825,1.691,4.64,1.84
1,38,3800,car,1010.519,1006.301,-0.764,4.77,1.73,4.64,1.84
1,39,3900,car,1010.388,1006.767,-0.946,4.715,1.769,4.64,1.84
1,40,4000,car,1010.239,1007.225,-1.129,4.658,1.809,4.64,1.84
1,41,4100,car,1010.072,1007.675,-1.314,4.6,1.849,4.64,1.84
1,42,4200,car,1009.886,1008.116,-1.5,4.539,1.89,4.64,1.84
1,43,4300,car,1009.682,1008.549,-1.687,4.474,1.931,4.64,1.84
1,44,4400,car,1009.459,1008.973,-1.874,4.401,1.973,4.64,1.84
1,45,4500,car,1009.219,1009.387,-2.059,4.32,2.016,4.64,1.84
1,46,4600,car,1008.961,1009.79,-2.241,4.229,2.058,4.64,1.84
1,47,4700,car,1008.686,1010.182,-2.418,4.125,2.101,4.64,1.84
1,48,4800,car,1008.394,1010.56,-2.588,4.008,2.144,4.64,1.84
1,49,4900,car,1008.086,1010.925,-2.75,3.877,2.188,4.64,1.84
1,50,5000,car,1007.764,1011.274,-2.901,3.733,2.231,4.64,1.84
1,51,5100,car,1007.428,1011.607,-3.041,3.576,2.275,4.64,1.84
